datetime,station,category,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-04-08 15:00:00,Dingling,Outer (Suburban),9.0,89.0,3.0,2.0,200.0,93.0,10.7,1003.8,-12.7,0.0,NW,6.0
2013-04-08 16:00:00,Dingling,Outer (Suburban),8.0,102.0,3.0,3.0,200.0,94.0,10.4,1004.2,-13.7,0.0,NW,6.4
2013-04-08 17:00:00,Dingling,Outer (Suburban),8.0,102.0,3.0,3.0,200.0,94.0,9.3,1005.1,-13.2,0.0,NW,5.2
2013-04-08 18:00:00,Dingling,Outer (Suburban),11.0,130.0,3.0,2.0,200.0,94.0,8.7,1005.9,-14.4,0.0,NW,4.6
2013-04-08 19:00:00,Dingling,Outer (Suburban),18.0,162.0,3.0,2.0,200.0,93.0,8.3,1006.6,-13.4,0.0,NNW,5.4
2013-04-08 20:00:00,Dingling,Outer (Suburban),13.0,110.0,3.0,2.0,200.0,93.0,8.0,1007.1,-13.6,0.0,NW,4.9
2013-04-08 21:00:00,Dingling,Outer (Suburban),12.0,95.0,3.0,3.0,200.0,94.0,7.5,1007.1,-12.3,0.0,NW,8.2
2013-04-08 22:00:00,Dingling,Outer (Suburban),14.0,107.0,3.0,2.0,200.0,94.0,7.2,1006.9,-11.6,0.0,NW,7.9
2013-04-08 23:00:00,Dingling,Outer (Suburban),12.0,82.0,3.0,2.0,200.0,94.0,6.8,1007.0,-10.9,0.0,NW,7.6
2013-04-09 00:00:00,Dingling,Outer (Suburban),14.0,46.0,3.0,2.0,200.0,94.0,6.1,1007.1,-9.8,0.0,NW,4.7
2013-04-09 01:00:00,Dingling,Outer (Suburban),12.0,28.0,3.0,2.0,200.0,93.0,6.1,1007.0,-10.2,0.0,NNW,5.5
2013-04-09 02:00:00,Dingling,Outer (Suburban),5.0,29.0,3.0,3.0,200.0,91.0,5.5,1008.0,-10.3,0.0,NW,2.4
2013-04-09 03:00:00,Dingling,Outer (Suburban),10.0,22.0,3.0,4.0,200.0,95.0,5.2,1008.6,-10.2,0.0,NW,2.4
2013-04-09 04:00:00,Dingling,Outer (Suburban),10.0,20.0,3.0,3.0,200.0,89.0,5.3,1009.2,-10.5,0.0,NW,4.4
2013-04-09 05:00:00,Dingling,Outer (Suburban),12.0,22.0,3.0,6.0,200.0,90.0,5.5,1009.9,-10.7,0.0,NW,4.9
2013-04-09 06:00:00,Dingling,Outer (Suburban),11.0,22.0,3.0,6.0,200.0,92.0,5.7,1010.7,-10.6,0.0,NNW,4.8
2013-04-09 07:00:00,Dingling,Outer (Suburban),8.0,22.0,3.0,6.0,200.0,94.0,6.8,1011.6,-10.0,0.0,NW,4.9
2013-04-09 08:00:00,Dingling,Outer (Suburban),8.0,17.0,3.0,5.0,200.0,99.0,7.7,1012.0,-10.6,0.0,NW,5.1
2013-04-09 09:00:00,Dingling,Outer (Suburban),11.0,14.0,3.0,3.0,200.0,100.0,8.6,1012.1,-9.4,0.0,NW,5.4
2013-04-09 10:00:00,Dingling,Outer (Suburban),12.0,19.0,3.0,3.0,200.0,100.0,9.1,1012.0,-9.4,0.0,WNW,3.9
2013-04-09 11:00:00,Dingling,Outer (Suburban),10.0,16.0,3.0,3.0,200.0,100.0,10.5,1011.9,-9.8,0.0,NNE,4.1
2013-04-09 12:00:00,Dingling,Outer (Suburban),10.0,16.0,3.0,3.0,200.0,101.0,10.2,1011.6,-9.5,0.0,NW,4.0
2013-04-09 13:00:00,Dingling,Outer (Suburban),15.0,18.0,3.0,4.0,200.0,100.0,10.8,1011.5,-9.0,0.0,WNW,3.9
2013-04-09 14:00:00,Dingling,Outer (Suburban),10.0,16.0,3.0,2.0,200.0,98.0,11.5,1011.7,-8.4,0.0,N,5.6
2013-04-09 15:00:00,Dingling,Outer (Suburban),11.0,24.0,3.0,3.0,200.0,98.0,10.4,1011.6,-7.8,0.0,NNW,3.4
2013-04-09 16:00:00,Dingling,Outer (Suburban),11.0,15.0,3.0,4.0,200.0,96.0,9.6,1011.9,-8.1,0.0,WNW,6.2
2013-04-09 17:00:00,Dingling,Outer (Suburban),13.0,15.0,3.0,4.0,200.0,100.0,9.3,1012.2,-10.3,0.0,NNW,3.8
2013-04-09 18:00:00,Dingling,Outer (Suburban),11.0,11.0,3.0,2.0,200.0,104.0,8.0,1012.7,-11.9,0.0,N,3.0
2013-04-09 19:00:00,Dingling,Outer (Suburban),11.0,11.0,3.0,2.0,200.0,105.0,7.0,1013.6,-12.2,0.0,NNE,2.1
2013-04-09 20:00:00,Dingling,Outer (Suburban),8.0,13.0,3.0,,200.0,101.0,6.8,1014.2,-11.9,0.0,N,2.2
2013-04-09 21:00:00,Dingling,Outer (Suburban),11.0,15.0,3.0,,200.0,98.0,6.0,1014.3,-11.6,0.0,N,3.7
2013-04-09 22:00:00,Dingling,Outer (Suburban),8.0,13.0,3.0,,200.0,98.0,6.0,1014.5,-11.2,0.0,NNW,3.8
2013-04-09 23:00:00,Dingling,Outer (Suburban),16.0,10.0,3.0,2.0,200.0,97.0,4.7,1014.3,-10.6,0.0,NNW,1.3
2013-04-10 00:00:00,Dingling,Outer (Suburban),9.0,10.0,3.0,,200.0,96.0,3.9,1013.8,-9.8,0.0,NW,1.3
2013-04-10 01:00:00,Dingling,Outer (Suburban),6.0,3.0,3.0,,200.0,91.4634,3.8,1013.5,-9.6,0.0,WNW,1.5
2013-04-10 02:00:00,Dingling,Outer (Suburban),7.0,11.0,3.0,3.0,300.0,77.3262,4.6,1013.2,-9.2,0.0,WNW,3.7
2013-04-10 03:00:00,Dingling,Outer (Suburban),5.0,11.0,4.0,13.0,300.0,77.5404,4.4,1012.9,-8.7,0.0,NW,2.1
2013-04-10 04:00:00,Dingling,Outer (Suburban),13.0,13.0,5.0,11.0,400.0,70.686,4.2,1012.9,-8.6,0.0,NW,3.0
2013-04-10 05:00:00,Dingling,Outer (Suburban),13.0,15.0,6.0,14.0,400.0,71.5428,4.0,1013.1,-8.4,0.0,WNW,2.6
2013-04-10 06:00:00,Dingling,Outer (Suburban),13.0,16.0,6.0,12.0,300.0,74.1132,5.0,1013.0,-8.2,0.0,WNW,5.0
2013-04-10 07:00:00,Dingling,Outer (Suburban),7.0,13.0,5.0,11.0,400.0,74.5416,6.3,1013.0,-8.4,0.0,WNW,3.6
2013-04-10 08:00:00,Dingling,Outer (Suburban),10.0,15.0,7.0,8.0,300.0,80.5392,8.3,1012.7,-9.6,0.0,NW,4.1
2013-04-10 09:00:00,Dingling,Outer (Suburban),11.0,13.0,5.0,7.0,300.0,84.609,9.3,1012.3,-9.3,0.0,NW,4.2
2013-04-10 10:00:00,Dingling,Outer (Suburban),11.0,12.0,4.0,6.0,300.0,86.751,9.4,1011.4,-10.7,0.0,NE,3.6
2013-04-10 11:00:00,Dingling,Outer (Suburban),12.0,17.0,6.0,7.0,300.0,90.8208,9.8,1010.5,-11.0,0.0,NNE,4.7
2013-04-10 12:00:00,Dingling,Outer (Suburban),10.0,13.0,3.0,2.0,200.0,95.7474,12.1,1009.8,-9.6,0.0,NW,4.7
2013-04-10 13:00:00,Dingling,Outer (Suburban),11.0,17.0,3.0,2.0,200.0,95.9616,11.1,1009.1,-8.7,0.0,N,1.7
2013-04-10 14:00:00,Dingling,Outer (Suburban),10.0,16.0,3.0,2.0,200.0,94.6764,11.8,1008.0,-10.5,0.0,NNE,3.4
2013-04-10 15:00:00,Dingling,Outer (Suburban),12.0,15.0,3.0,2.0,200.0,95.1048,11.7,1007.6,-12.6,0.0,N,3.1
2013-04-10 16:00:00,Dingling,Outer (Suburban),12.0,9.0,3.0,,200.0,94.8906,11.3,1007.5,-11.5,0.0,NE,2.7
2013-04-10 17:00:00,Dingling,Outer (Suburban),6.0,15.0,3.0,,200.0,94.0338,10.9,1007.7,-11.9,0.0,NNE,2.7
2013-04-10 18:00:00,Dingling,Outer (Suburban),9.0,19.0,3.0,2.0,200.0,91.8918,9.5,1008.1,-11.8,0.0,NE,1.3
2013-04-10 19:00:00,Dingling,Outer (Suburban),11.0,16.0,3.0,,200.0,91.6776,7.9,1008.9,-12.0,0.0,ENE,0.7
2013-04-10 20:00:00,Dingling,Outer (Suburban),19.0,27.0,3.0,3.0,200.0,87.6078,6.4,1009.6,-10.8,0.0,NE,0.2
2013-04-10 21:00:00,Dingling,Outer (Suburban),14.0,24.0,3.0,15.0,300.0,65.331,4.7,1009.9,-10.2,0.0,ENE,0.0
2013-04-10 22:00:00,Dingling,Outer (Suburban),14.0,36.0,3.0,11.0,400.0,56.763,3.8,1010.1,-10.3,0.0,NNE,0.7
2013-04-10 23:00:00,Dingling,Outer (Suburban),15.0,37.0,3.0,12.0,300.0,51.6222,4.0,1010.1,-10.9,0.0,NNE,1.7
2013-04-11 00:00:00,Dingling,Outer (Suburban),20.0,60.0,3.0,10.0,300.0,52.6932,3.7,1010.6,-11.1,0.0,NE,0.8
2013-04-11 01:00:00,Dingling,Outer (Suburban),19.0,54.0,3.0,10.0,300.0,49.9086,3.0,1010.4,-10.0,0.0,NE,1.0
2013-04-11 02:00:00,Dingling,Outer (Suburban),14.0,54.0,3.0,15.0,300.0,44.982,2.8,1010.6,-8.9,0.0,N,1.2
2013-04-11 03:00:00,Dingling,Outer (Suburban),12.0,22.0,3.0,25.0,300.0,39.4128,3.0,1010.7,-9.0,0.0,N,1.7
2013-04-11 04:00:00,Dingling,Outer (Suburban),10.0,25.0,4.0,31.0,400.0,38.3418,3.1,1010.7,-9.9,0.0,N,1.2
2013-04-11 05:00:00,Dingling,Outer (Suburban),15.0,34.0,4.0,26.0,300.0,45.1962,3.3,1010.9,-10.7,0.0,NNE,1.6
2013-04-11 06:00:00,Dingling,Outer (Suburban),15.0,29.0,3.0,12.0,400.0,45.8388,6.2,1011.6,-11.0,0.0,NNE,0.7
2013-04-11 07:00:00,Dingling,Outer (Suburban),14.0,22.0,3.0,14.0,400.0,57.6198,8.6,1011.8,-10.9,0.0,NNE,0.8
2013-04-11 08:00:00,Dingling,Outer (Suburban),11.0,21.0,6.0,15.0,500.0,68.9724,10.3,1011.7,-11.7,0.0,N,1.5
2013-04-11 09:00:00,Dingling,Outer (Suburban),12.0,18.0,11.0,15.0,400.0,76.4694,11.1,1011.4,-11.7,0.0,NW,4.2
2013-04-11 10:00:00,Dingling,Outer (Suburban),15.0,20.0,8.0,12.0,300.0,92.3202,13.3,1010.9,-12.8,0.0,NNW,5.7
2013-04-11 11:00:00,Dingling,Outer (Suburban),8.0,9.0,3.0,,200.0,96.1758,13.9,1010.0,-13.2,0.0,NNE,3.6
2013-04-11 12:00:00,Dingling,Outer (Suburban),5.0,14.0,3.0,,,98.9604,15.4,1008.9,-12.9,0.0,NE,3.5
2013-04-11 13:00:00,Dingling,Outer (Suburban),7.0,13.0,3.0,,300.0,99.603,15.9,1008.2,-13.5,0.0,N,3.2
2013-04-11 14:00:00,Dingling,Outer (Suburban),7.0,15.0,3.0,,200.0,100.0314,17.0,1007.2,-12.7,0.0,N,2.4
2013-04-11 15:00:00,Dingling,Outer (Suburban),11.0,12.0,0.5712,,,101.5308,17.4,1006.6,-12.4,0.0,NE,3.1
2013-04-11 16:00:00,Dingling,Outer (Suburban),5.0,12.0,3.0,,300.0,103.0302,17.1,1006.5,-12.6,0.0,NE,3.0
2013-04-11 17:00:00,Dingling,Outer (Suburban),5.0,12.0,3.0,,200.0,104.7438,16.2,1006.7,-13.3,0.0,NNE,1.8
2013-04-11 18:00:00,Dingling,Outer (Suburban),11.0,19.0,1.1424,,200.0,103.2444,14.6,1007.2,-13.6,0.0,E,0.7
2013-04-11 19:00:00,Dingling,Outer (Suburban),11.0,23.0,3.0,,300.0,99.1746,12.4,1007.9,-13.6,0.0,E,0.6
2013-04-11 20:00:00,Dingling,Outer (Suburban),10.0,23.0,3.0,,300.0,87.1794,10.8,1008.5,-11.3,0.0,W,1.9
2013-04-11 21:00:00,Dingling,Outer (Suburban),13.0,33.0,3.0,4.0,300.0,76.041,7.8,1008.9,-10.6,0.0,ESE,0.9
2013-04-11 22:00:00,Dingling,Outer (Suburban),18.0,37.0,3.0,17.0,300.0,57.4056,7.1,1009.0,-11.2,0.0,ENE,0.6
2013-04-11 23:00:00,Dingling,Outer (Suburban),17.0,32.0,3.0,11.0,300.0,61.6896,6.4,1008.7,-10.0,0.0,NE,0.0
2013-04-12 00:00:00,Dingling,Outer (Suburban),16.0,32.0,3.0,10.0,300.0,61.047,5.7,1008.4,-10.1,0.0,N,0.1
2013-04-12 01:00:00,Dingling,Outer (Suburban),13.0,29.0,3.0,11.0,300.0,61.0,5.9,1008.2,-10.0,0.0,NE,0.6
2013-04-12 02:00:00,Dingling,Outer (Suburban),15.0,29.0,,13.0,300.0,60.0,4.4,1007.6,-9.8,0.0,NNE,0.0
2013-04-12 03:00:00,Dingling,Outer (Suburban),14.0,29.0,3.0,13.0,,,3.8,1007.4,-9.6,0.0,NNE,0.4
2013-04-12 04:00:00,Dingling,Outer (Suburban),15.0,29.0,3.0,17.0,300.0,29.0,3.8,1007.4,-8.6,0.0,NNW,0.4
2013-04-12 05:00:00,Dingling,Outer (Suburban),12.0,32.0,3.0,18.0,300.0,42.0,3.1,1007.5,-8.9,0.0,NNE,1.2
2013-04-12 06:00:00,Dingling,Outer (Suburban),20.0,32.0,3.0,18.0,300.0,42.0,5.2,1007.6,-8.7,0.0,NNE,0.0
2013-04-12 07:00:00,Dingling,Outer (Suburban),19.0,33.0,3.0,15.0,500.0,35.0,10.6,1007.3,-6.3,0.0,SE,1.5
2013-04-12 08:00:00,Dingling,Outer (Suburban),37.0,70.0,14.0,35.0,700.0,31.0,12.2,1007.2,-8.9,0.0,SE,2.3
2013-04-12 09:00:00,Dingling,Outer (Suburban),36.0,70.0,14.0,35.0,,38.556,13.6,1006.9,-8.4,0.0,ESE,1.6
2013-04-12 10:00:00,Dingling,Outer (Suburban),48.0,97.0,25.0,60.0,800.0,26.0,15.5,1006.0,-7.4,0.0,SE,1.8
2013-04-12 11:00:00,Dingling,Outer (Suburban),50.0,95.0,21.0,68.0,800.0,28.0,17.3,1004.8,-6.6,0.0,SE,2.5
2013-04-12 12:00:00,Dingling,Outer (Suburban),53.0,102.0,19.0,54.0,700.0,46.0,18.4,1003.5,-7.1,0.0,ESE,2.0
2013-04-12 13:00:00,Dingling,Outer (Suburban),45.0,65.0,16.0,38.0,600.0,63.0,19.7,1001.9,-6.9,0.0,ESE,2.8
2013-04-12 14:00:00,Dingling,Outer (Suburban),52.0,80.0,16.0,52.0,600.0,64.0,20.9,1000.5,-6.7,0.0,SE,2.9
2013-04-12 15:00:00,Dingling,Outer (Suburban),60.0,95.0,15.0,66.0,700.0,69.0,22.4,999.5,-4.7,0.0,SW,1.3
2013-04-12 16:00:00,Dingling,Outer (Suburban),64.0,106.0,14.0,70.0,,77.9688,21.8,999.2,-2.9,0.0,S,0.5
2013-04-12 17:00:00,Dingling,Outer (Suburban),62.0,102.0,15.0,55.0,,90.8208,21.2,999.0,-2.0,0.0,ENE,1.1
2013-04-12 18:00:00,Dingling,Outer (Suburban),60.0,101.0,14.0,52.0,600.0,89.0,19.9,999.1,-3.8,0.0,E,1.1
2013-04-12 19:00:00,Dingling,Outer (Suburban),63.0,127.0,13.0,62.0,600.0,79.0,18.7,999.9,-4.1,0.0,ENE,1.3
2013-04-12 20:00:00,Dingling,Outer (Suburban),62.0,113.0,13.0,55.0,600.0,73.0,16.6,999.4,-2.5,0.0,E,0.0
2013-04-12 21:00:00,Dingling,Outer (Suburban),63.0,100.0,13.0,46.0,600.0,66.0,15.0,998.7,-2.5,0.0,E,0.7
2013-04-12 22:00:00,Dingling,Outer (Suburban),65.0,99.0,12.0,42.0,700.0,56.0,14.9,997.8,-2.5,0.0,ENE,1.8
2013-04-12 23:00:00,Dingling,Outer (Suburban),62.0,94.0,12.0,36.0,600.0,59.0,13.4,997.4,-1.8,0.0,ENE,0.1
2013-04-13 00:00:00,Dingling,Outer (Suburban),61.0,93.0,13.0,36.0,500.0,56.0,11.6,996.4,-0.9,0.0,NE,0.8
2013-04-13 01:00:00,Dingling,Outer (Suburban),62.0,96.0,10.0,34.0,500.0,48.0,10.8,995.4,-0.7,0.0,NNE,0.1
2013-04-13 02:00:00,Dingling,Outer (Suburban),63.0,84.0,9.0,30.0,500.0,44.0,9.9,994.6,-0.3,0.0,NE,0.1
2013-04-13 03:00:00,Dingling,Outer (Suburban),63.0,84.0,9.0,30.0,500.0,40.0,8.9,994.0,-0.2,0.0,NE,0.5
2013-04-13 04:00:00,Dingling,Outer (Suburban),53.0,82.0,8.0,29.0,500.0,38.0,8.2,993.6,-0.1,0.0,NE,0.0
2013-04-13 05:00:00,Dingling,Outer (Suburban),55.0,81.0,8.0,28.0,500.0,37.0,7.6,993.5,0.1,0.0,ESE,0.6
2013-04-13 06:00:00,Dingling,Outer (Suburban),56.0,83.0,7.0,30.0,500.0,31.0,10.3,993.4,0.3,0.0,SW,1.1
2013-04-13 07:00:00,Dingling,Outer (Suburban),67.0,95.0,10.0,34.0,600.0,30.0,14.2,993.6,0.1,0.0,ESE,0.8
2013-04-13 08:00:00,Dingling,Outer (Suburban),67.0,95.0,10.0,34.0,600.0,26.0,17.9,993.5,0.1,0.0,SE,1.0
2013-04-13 09:00:00,Dingling,Outer (Suburban),87.0,131.0,19.0,53.0,600.0,33.0,21.0,993.5,1.3,0.0,SW,0.4
2013-04-13 10:00:00,Dingling,Outer (Suburban),47.0,109.0,23.0,35.0,600.0,49.0,24.9,993.7,-0.3,0.0,NNE,4.6
2013-04-13 11:00:00,Dingling,Outer (Suburban),21.0,75.0,5.0,6.0,300.0,76.0,23.2,993.5,3.2,0.0,ENE,4.1
2013-04-13 12:00:00,Dingling,Outer (Suburban),14.0,65.0,3.0,3.0,200.0,82.0,23.9,993.8,3.8,0.0,NNW,4.7
2013-04-13 13:00:00,Dingling,Outer (Suburban),9.0,22.0,3.0,3.0,200.0,86.0,23.6,994.5,1.8,0.0,WNW,7.4
2013-04-13 14:00:00,Dingling,Outer (Suburban),11.0,20.0,3.0,3.0,200.0,88.0,23.0,994.8,0.7,0.0,NW,6.7
2013-04-13 15:00:00,Dingling,Outer (Suburban),9.0,51.0,3.0,5.0,200.0,89.0,23.7,994.8,0.1,0.0,N,4.8
2013-04-13 16:00:00,Dingling,Outer (Suburban),9.0,51.0,3.0,4.0,200.0,93.0,22.7,995.6,-2.1,0.0,NW,3.8
2013-04-13 17:00:00,Dingling,Outer (Suburban),10.0,20.0,3.0,4.0,200.0,93.0,20.5,996.1,-3.3,0.0,NNW,5.5
2013-04-13 18:00:00,Dingling,Outer (Suburban),10.0,29.0,3.0,5.0,200.0,94.0,18.1,997.8,-5.2,0.0,N,6.0
2013-04-13 19:00:00,Dingling,Outer (Suburban),6.0,35.0,3.0,4.0,200.0,95.0,17.3,999.1,-6.6,0.0,NNW,6.5
2013-04-13 20:00:00,Dingling,Outer (Suburban),6.0,23.0,3.0,5.0,200.0,95.0,16.1,1000.3,-9.8,0.0,NNW,5.4
2013-04-13 21:00:00,Dingling,Outer (Suburban),6.0,16.0,0.8568,4.106,,94.8906,15.3,1000.9,-11.2,0.0,SE,2.5
2013-04-13 22:00:00,Dingling,Outer (Suburban),4.0,22.0,3.0,3.0,200.0,94.0,13.1,1002.5,-11.5,0.0,E,1.3
2013-04-13 23:00:00,Dingling,Outer (Suburban),7.0,27.0,3.0,3.0,200.0,93.0,11.7,1003.4,-11.2,0.0,ENE,2.3
2013-04-14 00:00:00,Dingling,Outer (Suburban),6.0,20.0,3.0,2.0,200.0,91.0,10.2,1004.1,-11.8,0.0,NE,1.0
2013-04-14 01:00:00,Dingling,Outer (Suburban),5.0,11.0,3.0,2.0,200.0,88.0,9.4,1004.6,-11.9,0.0,NNW,1.1
2013-04-14 02:00:00,Dingling,Outer (Suburban),7.0,9.0,3.0,,200.0,87.0,7.6,1004.8,-13.4,0.0,NE,0.8
2013-04-14 03:00:00,Dingling,Outer (Suburban),5.0,12.0,3.0,,200.0,90.0,7.9,1004.8,-16.4,0.0,ENE,1.4
2013-04-14 04:00:00,Dingling,Outer (Suburban),7.0,7.0,3.0,,200.0,90.0,7.5,1005.1,-17.5,0.0,ENE,3.3
2013-04-14 05:00:00,Dingling,Outer (Suburban),6.0,9.0,3.0,,200.0,88.0,6.7,1005.2,-16.0,0.0,NE,2.4
2013-04-14 06:00:00,Dingling,Outer (Suburban),10.0,12.0,3.0,,200.0,86.0,8.2,1005.8,-16.2,0.0,ENE,1.2
2013-04-14 07:00:00,Dingling,Outer (Suburban),3.0,14.0,3.0,2.0,200.0,82.0,10.2,1005.7,-16.2,0.0,E,2.3
2013-04-14 08:00:00,Dingling,Outer (Suburban),7.0,7.0,3.0,2.0,200.0,86.0,11.9,1005.4,-15.7,0.0,SE,1.6
2013-04-14 09:00:00,Dingling,Outer (Suburban),7.0,11.0,3.0,3.0,200.0,86.0,12.7,1005.0,-14.2,0.0,NE,1.1
2013-04-14 10:00:00,Dingling,Outer (Suburban),7.0,11.0,3.0,2.0,200.0,85.0,13.8,1003.8,-13.3,0.0,SSE,1.7
2013-04-14 11:00:00,Dingling,Outer (Suburban),10.0,17.0,4.0,5.0,300.0,84.0,14.2,1002.3,-3.6,0.0,S,2.6
2013-04-14 12:00:00,Dingling,Outer (Suburban),10.0,17.0,5.0,7.0,300.0,81.0,14.5,1001.1,-2.9,0.0,SE,2.7
2013-04-14 13:00:00,Dingling,Outer (Suburban),27.0,102.0,13.0,30.0,500.0,75.0,16.0,999.8,-3.5,0.0,SE,3.1
2013-04-14 14:00:00,Dingling,Outer (Suburban),48.0,116.0,17.0,28.0,600.0,85.0,16.2,998.5,-3.4,0.0,ESE,2.1
2013-04-14 15:00:00,Dingling,Outer (Suburban),45.0,108.0,14.0,24.0,500.0,94.0,16.2,997.5,-3.9,0.0,S,3.3
2013-04-14 16:00:00,Dingling,Outer (Suburban),45.0,139.0,14.0,22.0,500.0,108.0,15.6,996.9,-2.9,0.0,SSW,3.1
2013-04-14 17:00:00,Dingling,Outer (Suburban),48.0,151.0,14.0,22.0,500.0,111.0,15.5,996.4,-3.0,0.0,SSW,2.0
2013-04-14 18:00:00,Dingling,Outer (Suburban),51.0,174.0,16.0,27.0,500.0,100.0,14.8,996.2,-2.6,0.0,S,3.2
2013-04-14 19:00:00,Dingling,Outer (Suburban),55.0,170.0,19.0,33.0,500.0,91.0,14.2,996.4,-2.7,0.0,S,1.2
2013-04-14 20:00:00,Dingling,Outer (Suburban),54.0,170.0,19.0,33.0,500.0,89.0,13.9,996.6,-2.5,0.0,SE,1.5
2013-04-14 21:00:00,Dingling,Outer (Suburban),55.0,174.0,18.0,34.0,500.0,82.0,13.3,996.7,-2.7,0.0,ESE,1.4
2013-04-14 22:00:00,Dingling,Outer (Suburban),57.0,148.0,15.0,31.0,500.0,69.0,12.6,996.7,-2.9,0.0,ESE,2.2
2013-04-14 23:00:00,Dingling,Outer (Suburban),47.0,118.0,8.0,27.0,500.0,61.0,11.7,996.9,-2.5,0.0,E,1.0
2013-04-15 00:00:00,Dingling,Outer (Suburban),51.0,128.0,8.0,27.0,500.0,55.0,11.2,996.7,-1.9,0.0,ESE,1.9
2013-04-15 01:00:00,Dingling,Outer (Suburban),47.0,118.0,7.0,28.0,500.0,47.0,9.3,996.3,-1.7,0.0,ESE,1.0
2013-04-15 02:00:00,Dingling,Outer (Suburban),56.0,138.0,8.0,37.0,800.0,38.0,7.6,996.2,-1.1,0.0,ESE,0.0
2013-04-15 03:00:00,Dingling,Outer (Suburban),60.0,137.0,8.0,36.0,800.0,35.0,6.6,996.1,-1.3,0.0,N,0.9
2013-04-15 04:00:00,Dingling,Outer (Suburban),60.0,137.0,8.0,36.0,800.0,33.0,5.6,995.8,-0.9,0.0,N,1.2
2013-04-15 05:00:00,Dingling,Outer (Suburban),58.0,130.0,8.0,42.0,800.0,26.0,5.6,996.5,-1.3,0.0,N,0.1
2013-04-15 06:00:00,Dingling,Outer (Suburban),57.0,129.0,8.0,41.0,900.0,17.0,7.0,997.0,-0.9,0.0,NNE,0.8
2013-04-15 07:00:00,Dingling,Outer (Suburban),62.0,129.0,6.0,46.0,900.0,20.0,10.4,997.0,-1.3,0.0,N,1.2
2013-04-15 08:00:00,Dingling,Outer (Suburban),74.0,148.0,13.0,40.0,1000.0,28.0,12.2,996.8,-2.8,0.0,SW,0.7
2013-04-15 09:00:00,Dingling,Outer (Suburban),69.0,134.0,27.0,47.0,900.0,48.0,13.4,996.8,-2.6,0.0,SSE,1.8
2013-04-15 10:00:00,Dingling,Outer (Suburban),62.0,115.0,47.0,46.0,900.0,65.0,14.5,995.7,-2.9,0.0,SE,1.6
2013-04-15 11:00:00,Dingling,Outer (Suburban),65.0,138.0,45.0,59.0,1000.0,60.0,16.0,994.4,-3.0,0.0,ESE,2.8
2013-04-15 12:00:00,Dingling,Outer (Suburban),70.0,130.0,48.0,49.0,1000.0,80.0,17.2,993.6,-2.5,0.0,SSW,1.9
2013-04-15 13:00:00,Dingling,Outer (Suburban),73.0,137.0,50.0,46.0,1100.0,93.0,18.5,992.3,-1.9,0.0,SE,3.3
2013-04-15 14:00:00,Dingling,Outer (Suburban),85.0,173.0,68.0,46.0,1600.0,110.0,18.6,991.2,-1.8,0.0,SSE,2.0
2013-04-15 15:00:00,Dingling,Outer (Suburban),85.0,173.0,68.0,46.0,1700.0,123.0,18.8,990.9,-0.6,0.0,SE,1.6
2013-04-15 16:00:00,Dingling,Outer (Suburban),94.0,195.0,53.0,39.0,1600.0,133.0,18.0,990.4,1.0,0.0,SE,2.6
2013-04-15 17:00:00,Dingling,Outer (Suburban),111.0,252.0,49.0,49.0,1700.0,122.0,17.2,991.2,3.1,0.0,SE,3.3
2013-04-15 18:00:00,Dingling,Outer (Suburban),111.0,252.0,49.0,49.0,1800.0,125.0,15.0,991.9,3.8,0.0,SE,4.5
2013-04-15 19:00:00,Dingling,Outer (Suburban),117.0,248.0,52.0,48.0,1000.0,116.0,13.5,993.4,3.3,0.0,ESE,5.2
2013-04-15 20:00:00,Dingling,Outer (Suburban),70.0,194.0,19.0,25.0,600.0,97.0,12.2,994.3,2.3,0.0,ESE,3.4
2013-04-15 21:00:00,Dingling,Outer (Suburban),64.0,173.0,19.0,33.0,800.0,78.0,11.3,994.3,1.2,0.0,ESE,2.2
2013-04-15 22:00:00,Dingling,Outer (Suburban),63.0,173.0,19.0,33.0,900.0,75.0,10.9,994.2,0.6,0.0,E,1.6
2013-04-15 23:00:00,Dingling,Outer (Suburban),62.0,161.0,24.0,32.0,1000.0,76.0,10.7,994.7,-0.2,0.0,E,1.2
2013-04-16 00:00:00,Dingling,Outer (Suburban),58.0,160.0,32.0,26.0,1200.0,78.0,10.8,994.7,-0.7,0.0,ESE,1.1
2013-04-16 01:00:00,Dingling,Outer (Suburban),57.0,160.0,32.0,26.0,1200.0,75.0,10.3,994.7,-0.2,0.0,NNW,1.0
2013-04-16 02:00:00,Dingling,Outer (Suburban),61.0,151.0,,23.0,1100.0,72.0,9.9,993.7,1.0,0.0,ENE,0.7
2013-04-16 03:00:00,Dingling,Outer (Suburban),30.0,140.0,23.0,33.0,,,9.5,994.3,0.6,0.0,SW,0.6
2013-04-16 04:00:00,Dingling,Outer (Suburban),29.0,140.0,23.0,33.0,1100.0,44.0,8.4,995.2,1.1,0.0,NW,1.2
2013-04-16 05:00:00,Dingling,Outer (Suburban),45.0,120.0,24.0,21.0,1000.0,67.0,8.0,996.0,1.6,0.0,NW,1.1
2013-04-16 06:00:00,Dingling,Outer (Suburban),58.0,142.0,12.0,22.0,1000.0,50.0,8.9,996.5,1.8,0.0,NW,0.0
